date, pm25, pm10, o3, no2, so2, co
08/11/2018,54,35,15,38, ,3
09/11/2018,66,18,20,29, ,2
10/11/2018,42,16,20,28, ,2
11/11/2018,43,23,11,45, ,4
12/11/2018,58,34,19,38, ,4
13/11/2018,59,42,5,36, ,4
14/11/2018,73,33,3,27, ,1
15/11/2018,73,33,3,26, , 
16/11/2018,69,42,10,27, , 
17/11/2018,90,39,14,37, , 
18/11/2018,75,38,9,39,1, 
19/11/2018,70,35,9,33, , 
20/11/2018,84,52,6,39,1, 
21/11/2018,117,47,6,31, , 
22/11/2018,102,48, ,34,1, 
23/11/2018,107,30,15,34, , 
24/11/2018,72,25,6,36, , 
25/11/2018,70,36, ,29, , 
26/11/2018,89,43,6,34, , 
27/11/2018,86,24,11,35, , 
28/11/2018,54,31,16,33, , 
29/11/2018,53,40,18,42, , 
30/11/2018,61,29,19,31, , 
01/12/2018,54,13,20,27, , 
02/12/2018,33,18,24,34, , 
03/12/2018,39,31,21,41, , 
04/12/2018,55,36,7,33, , 
05/12/2018,65,29,16,42, , 
06/12/2018,55,22,25,30, , 
07/12/2018,38,24,28,24, , 
08/12/2018,44,22,31,26, , 
09/12/2018,48,29,18,38, , 
10/12/2018,52,50,4,46,1, 
11/12/2018,88,44,9,40, , 
12/12/2018,83,40,7,33, , 
13/12/2018,73,47,10,37,1, 
14/12/2018,83,39,11,31, , 
15/12/2018,85,23,13,39, , 
16/12/2018,63,34,19,40, , 
17/12/2018,59,35,10,36, , 
18/12/2018,59,28,18,36, , 
19/12/2018,50,34,22,37, , 
20/12/2018,47,18,23,31, , 
21/12/2018,35,28,23,37, , 
22/12/2018,48,21,18,31, , 
23/12/2018,42,23,19,35, , 
24/12/2018,53,37,13,41, , 
25/12/2018,83,48,1,33, , 
26/12/2018,108,47, ,29, , 
27/12/2018,110,47,1,36, , 
28/12/2018,107,50,2,36, , 
29/12/2018,111,31,13,36, , 
30/12/2018,81, , , , , 
01/07/2018,68,51,56,60,1,3
02/07/2018,60,55,44,51,1,3
03/07/2018,56,47,41,55, ,4
04/07/2018,54,50,44,48,1,4
05/07/2018,60,58,50,59,1,4
06/07/2018,64,68,67,60,1,3
07/07/2018,71,59,65,59,1,3
08/07/2018,73,67,33,41,1,3
09/07/2018,52,53,29,32,2,3
10/07/2018,41,57,31,38,1,3
11/07/2018,50,56,37,43,1,4
12/07/2018,62,64,46,46,1,4
13/07/2018,65,122,61,52,1,3
14/07/2018,78,80,63,58,1,4
15/07/2018,75,84,54,52,1,4
16/07/2018,63,63,33,35,1,2
17/07/2018,47,68,41,47,1,4
18/07/2018,51,72,54,56, ,3
19/07/2018,58,43,39,48, ,3
20/07/2018,56,44,38,33,1,2
21/07/2018,61,58,58,49,1,3
22/07/2018,73,65,75,63,1,3
23/07/2018,67,71,45,61,1,3
24/07/2018,67,71,69,58,1,3
25/07/2018,67,80,81,84,1,5
26/07/2018,84,73,67,79,1,4
27/07/2018,93,36,28,30, ,2
28/07/2018,46,46,24,25, ,1
29/07/2018,40,35,20,25, ,2
30/07/2018,41,32,28,30, ,2
31/07/2018,39,51,39,47, ,3
01/08/2018,52,65,54,52,1,3
02/08/2018,57,64,85,69,1,3
03/08/2018,69,52,55,50,1,2
04/08/2018,54,51,41,35, ,2
05/08/2018,51,57,62,59,1,4
06/08/2018,56,61,64,62,1,3
07/08/2018,67,36,31,27, ,2
08/08/2018,47,33,23,32, ,2
09/08/2018,45,36,27,28, ,2
10/08/2018,41,32,33,31, ,1
11/08/2018,36,30,36,38, ,2
12/08/2018,42,29,21,24,3,4
13/08/2018,34,26,28,27, ,2
14/08/2018,29,29,31,28, ,2
15/08/2018,34,41,41,44,1,3
16/08/2018,57,32,28,23, ,2
17/08/2018,40,36,31,28, ,2
18/08/2018,53,35,29,30, ,2
19/08/2018,58,34,18,26,1,2
20/08/2018,46,46,22,32, ,3
21/08/2018,50,50,34,36, ,3
22/08/2018,59,37,26,27, ,2
23/08/2018,53,34,23,26, ,2
24/08/2018,45,25,26,25, ,1
25/08/2018,33,36,30,33, ,2
26/08/2018,48,34,27,26,1,2
27/08/2018,43,59,42,50,1,4
28/08/2018,70,36,25,42,1,4
29/08/2018,69,44,20,41,1,5
30/08/2018,59,40,32,42, ,3
31/08/2018,61,34,39,39, ,3
01/09/2018,59,34,42,21,1,2
02/09/2018,65,44,40,25,1,2
03/09/2018,64,36,29,19, ,3
04/09/2018,64,43,40,18, ,3
05/09/2018,80,32,31,14, ,2
06/09/2018,59,31,28,23, ,3
07/09/2018,49,43,32,47,1,3
08/09/2018,60,65,37,56,1,5
09/09/2018,84,43,27,41,1,4
10/09/2018,53,51,37,57,1,6
11/09/2018,64,53,33,45,1,5
12/09/2018,64,41,13,26, ,3
13/09/2018,68,31,32,40,1,3
14/09/2018,52,48,32,45,1,3
15/09/2018,55,77,35,56,1,5
16/09/2018,65,66,35,68,1,7
17/09/2018,77,43,19,44,1,4
18/09/2018,62,43,27,38,1,4
19/09/2018,59,42,25,39, ,3
20/09/2018,58,31,24,30, ,2
21/09/2018,43,28,24,32, ,1
22/09/2018,42,14,21,16, ,1
23/09/2018,37,28,24,37,1,3
24/09/2018,47,35,25,36,1,2
25/09/2018,55,44,17,52,2,5
26/09/2018,61,63,16,71,2,9
27/09/2018,85,56,19,49,2,6
28/09/2018,80,50,24,37,1,2
29/09/2018,55,46,29,37,1,2
30/09/2018,56,39,23,32,1,2
01/04/2018,55,28,25,37, ,3
02/04/2018,57,31,23,45, ,5
03/04/2018,53,27,32,41, ,4
04/04/2018,44,31,29,44, ,4
05/04/2018,49,37,30,42,1,5
06/04/2018,58,37,31,46, ,4
07/04/2018,59,44,38,41, ,3
08/04/2018,65,43,22,51, ,5
09/04/2018,75,30,38,41, ,4
10/04/2018,58,36,39,53, ,5
11/04/2018,53,49,19,49, ,5
12/04/2018,88,36,36,46, ,5
13/04/2018,68,40,26,47, ,4
14/04/2018,66,30,34,40, ,3
15/04/2018,57,43,35,47, ,4
16/04/2018,57,50,38,51, ,5
17/04/2018,68,61,46,56,1,5
18/04/2018,76,67,44,65,1,5
19/04/2018,103,68,48,67,1,6
20/04/2018,88,69,51,62, ,3
21/04/2018,76,57,42,46, ,3
22/04/2018,74,49,32,40, ,3
23/04/2018,60,52,39,45, ,3
24/04/2018,55,41,31,35, ,3
25/04/2018,48,40,34,39, ,3
26/04/2018,42,66,36,44, ,3
27/04/2018,55,39,35,33, ,2
28/04/2018,42,29,23,38, ,2
29/04/2018,58,18,25,30, ,2
30/04/2018,38,28,32,32, ,3
01/05/2018,48,42,35,44, ,4
02/05/2018,60,49,38,42, ,4
03/05/2018,54,49,41,46,1,4
04/05/2018,63,60,46,48,1,3
05/05/2018,92,58,48,54, ,4
06/05/2018,79,65,47,60,1,4
07/05/2018,73,57,60,51, ,4
08/05/2018,67,43,37,31, ,3
09/05/2018,59,43,37,28, ,2
10/05/2018,44,54,41,43, ,3
11/05/2018,56,38,27,40, ,3
12/05/2018,59,26,28,27, ,2
13/05/2018,43,42,34,36, ,4
14/05/2018,57,50,38,41, ,5
15/05/2018,88,58,39,41, ,4
16/05/2018,89,53,37,33, ,3
17/05/2018,64,59,30,37, ,3
18/05/2018,67,64,38,37, ,2
19/05/2018,71,62,45,37, ,2
20/05/2018,88,49,43,45, ,3
21/05/2018,64,71,39,59, ,6
22/05/2018,79,61,35,41, ,4
23/05/2018,105,60,45,47, ,5
24/05/2018,88,56,41,52, ,4
25/05/2018,74,38,40,42, ,2
26/05/2018,69,49,49,48, ,6
27/05/2018,61,48,37,48, ,4
28/05/2018,61,40,29,40, ,4
29/05/2018,64,43,35,45, ,5
30/05/2018,64,45,34,42, ,4
31/05/2018,56,29,24,38, ,5
01/06/2018,48,34,34,36, ,3
02/06/2018,57,31,38,40, ,3
03/06/2018,55,44,42,44, ,4
04/06/2018,66,50,30,35, ,4
05/06/2018,107,46,17,38, ,5
06/06/2018,94,36,35,40, ,4
07/06/2018,50,48,38,48,1,5
08/06/2018,66,52,36,42, ,4
09/06/2018,105,54,33,40, ,3
10/06/2018,119,50,19,40, ,5
11/06/2018,97,34,27,39, ,3
12/06/2018,64,29,24,34, ,3
13/06/2018,43,38,28,41,1,5
14/06/2018,59,39,34,37,1,5
15/06/2018,54,31,33,34, ,3
16/06/2018,50,26,28,34, ,3
17/06/2018,42,26,24,31, ,4
18/06/2018,42,37,19,31, ,4
19/06/2018,48,40,31,41,1,4
20/06/2018,55,45,29,32, ,3
21/06/2018,48,41,31,37,1,3
22/06/2018,45,48,34,40, ,2
23/06/2018,55,47,39,45,1,2
24/06/2018,57,45,31,40,1,3
25/06/2018,51,52,42,52,1,3
26/06/2018,60,60,44,60,1,4
27/06/2018,66,61,43,54,1,3
28/06/2018,62,63,50,63,1,4
29/06/2018,67,65,55,57,1,3
30/06/2018,68,72,57,58,1,3
01/01/2018,30,25,24,27, ,3
02/01/2018,47,25,28,20, ,1
03/01/2018,38,20,22,31, ,2
04/01/2018,37,26,25,38, ,7
05/01/2018,46,34,18,41, ,4
06/01/2018,77,31,8,23, ,3
07/01/2018,78,36,6,28,1,4
08/01/2018,73,40,9,31, ,6
09/01/2018,83,34,12,39, ,5
10/01/2018,60,40,15,39, ,6
11/01/2018,75,48,7,38,1,6
12/01/2018,96,43,9,32, ,4
13/01/2018,100,50,7,40, ,5
14/01/2018,105,23,21,30, ,3
15/01/2018,49,21,28,37, ,2
16/01/2018,40,24,29,35, ,2
17/01/2018,40,21,25,36, ,3
18/01/2018,44,22,23,49, ,4
19/01/2018,45,17,22,38, ,2
20/01/2018,46,20,20,37, ,3
21/01/2018,56,23,24,37, ,4
22/01/2018,43,28,23,39, ,4
23/01/2018,50,20,17,26, ,2
24/01/2018,31,22,23,44, ,4
25/01/2018,46,37,17,46,1,6
26/01/2018,60,38,13,37, ,4
27/01/2018,78,21,15,25, ,3
28/01/2018,51,19,20,27, ,3
29/01/2018,28,29,19,32, ,4
30/01/2018,41,17,28,34, ,2
31/01/2018,37,26,24,44, ,4
01/02/2018,47,37,14,42,1,5
02/02/2018,55,31,10,45, ,4
03/02/2018,68,25,15,34, ,3
04/02/2018,58,35,9,36,1,4
05/02/2018,77,36,6,37, ,4
06/02/2018,87,44,11,36,1,3
07/02/2018,104,53,5,58,1,6
08/02/2018,130,52,19,45,1,6
09/02/2018,116,32,21,49, ,3
10/02/2018,65,23,25,40, ,3
11/02/2018,47,35,22,54,1,4
12/02/2018,52,36,17,43, ,4
13/02/2018,53,30,18,38, ,5
14/02/2018,57,30,15,48, ,7
15/02/2018,56,49,18,61,1,6
16/02/2018,73,49,16,51,1,5
17/02/2018,76,50,16,40, ,5
18/02/2018,100,38,7,35, ,5
19/02/2018,81,38,17,44, ,4
20/02/2018,72,70,13,43,1,5
21/02/2018,144,65,19,44,1,4
22/02/2018,126,54,24,48,1,3
23/02/2018,83,48,24,47,1,4
24/02/2018,90,35,25,42,1,2
25/02/2018,67,46,24,43,2,3
26/02/2018,66,48,18,48,1,3
27/02/2018,84,82,23,48,1,3
28/02/2018,99,60,19,43,1,3
01/03/2018,107,51,15,54,1,6
02/03/2018,94,44,21,65, ,5
03/03/2018,71,26,19,57, ,5
04/03/2018,62,40,17,63, ,7
05/03/2018,61,37,25,55, ,5
06/03/2018,55,25,25,55, ,5
07/03/2018,50,30,22,50, ,4
08/03/2018,51,39,9,66, ,7
09/03/2018,79,35,18,55, ,5
10/03/2018,67,23,30,43, ,3
11/03/2018,45,26,27,41, ,3
12/03/2018,38,38,26,42, ,4
13/03/2018,52,40,29,49, ,4
14/03/2018,63,31,26,54, ,5
15/03/2018,52,41,27,49, ,5
16/03/2018,56,38,6,48, ,4
17/03/2018,84,40,18,41, ,2
18/03/2018,92,51,18,49,1,4
19/03/2018,106,41,24,42,1,4
20/03/2018,74,43,27,45, ,4
21/03/2018,65,50,26,54,1,4
22/03/2018,70,42,28,48, ,4
23/03/2018,62,47,28,47, ,4
24/03/2018,75,59,28,55,1,5
25/03/2018,116,54,31,46,1,5
26/03/2018,87,33,26,47, ,4
27/03/2018,64,26,30,40, ,3
28/03/2018,43,31,32,43, ,3
29/03/2018,45,29,25,48, ,5
30/03/2018,51,28,27,45, ,4
31/03/2018,51,27,29,38, ,3
18/10/2017,78,55,23,49, ,6
19/10/2017,72,30,26,34, ,3
20/10/2017,47,32,25,35, ,3
21/10/2017,52,24,26,26, ,1
22/10/2017,40,27,19,38, ,4
23/10/2017,48,26,14,38, ,5
24/10/2017,52,33,14,36, ,5
25/10/2017,57,51,1,42, ,8
26/10/2017,91,43,19,38, ,5
27/10/2017,80,36,21,40, ,4
28/10/2017,61,22,20,26, ,2
29/10/2017,40,34,18,41, ,3
30/10/2017,57,51,5,53,1,7
31/10/2017,84,49,8,49,1,7
01/11/2017,87,45,13,45, ,7
02/11/2017,87,57,11,47, ,8
03/11/2017,96,33,17,37, ,4
04/11/2017,69,22,25,39, ,3
05/11/2017,43,36,15,46, ,5
06/11/2017,62,51,6,57,1,9
07/11/2017,85,59,2,56,1,9
08/11/2017,114,48,10,48, ,6
09/11/2017,91,28,16,39, ,5
10/11/2017,51,22,17,30, ,3
11/11/2017,47,15,25,25, ,3
12/11/2017,42,28,19,29, ,4
13/11/2017,43,42,10,42, ,6
14/11/2017,71,50,1,42, ,8
15/11/2017,93,50,4,51,1,8
16/11/2017,94,54,4,49, ,8
17/11/2017,112,45,10,49, ,6
18/11/2017,81,27,21,37, ,3
19/11/2017,56,43,11,44, ,5
20/11/2017,92,33,12,41, ,5
21/11/2017,63,39,12,40, ,5
22/11/2017,72,36,19,37, ,4
23/11/2017,57,31,17,44, ,6
24/11/2017,57,24,16,42, ,3
25/11/2017,51,21,18,37, ,2
26/11/2017,45,23,16,35, ,3
27/11/2017,45,21,21,44, ,4
28/11/2017,59,35,9,52, ,6
29/11/2017,66,30,13,46, ,5
30/11/2017,53,28,16,47, ,4
01/12/2017,60,52,3,44, ,4
02/12/2017,117,44,2,33, ,7
03/12/2017,104,55,10,43, ,8
04/12/2017,121,58,4,54,1,8
05/12/2017,102,56,7,43, ,7
06/12/2017,96,30,17,31, ,3
07/12/2017,62,26,15,44, ,3
08/12/2017,47,24,16,44, ,3
09/12/2017,50,25,20,33, ,2
10/12/2017,51,28,18,37, ,3
11/12/2017,41,30,19,47, ,4
12/12/2017,52,25,13,39, ,4
13/12/2017,54,23,28,35, ,3
14/12/2017,37,20,21,42, ,3
15/12/2017,44,27,17,41, ,4
16/12/2017,52,35,10,46, ,4
17/12/2017,74,32,15,36, ,4
18/12/2017,55,51,5,47, ,6
19/12/2017,78,50,5,48, ,7
20/12/2017,84,28,5,46, ,6
21/12/2017,65,24,24,45, ,5
22/12/2017,56,29,14,47, ,4
23/12/2017,69,20,15,31, ,2
24/12/2017,44,15,20,25, ,2
25/12/2017,36,20,17,32, ,2
26/12/2017,45,15,23,30, ,2
27/12/2017,35,29,18,41, ,3
28/12/2017,47,29,24,39, ,3
29/12/2017,68,22,20,35, ,2
30/12/2017,41,24,19,26, , 
31/12/2017,45,20,26,21, ,1
01/04/2017,48,36,33,45, ,3
02/04/2017,58,53,34,58, ,4
03/04/2017,81,47,28,49,1,4
04/04/2017,74,48,28,38, ,3
05/04/2017,72,53,32,47, ,3
06/04/2017,62,62,32,59,1,5
07/04/2017,96,81,34,64, ,4
08/04/2017,123,83,42,72, ,5
09/04/2017,97,37,28,38, ,3
10/04/2017,63,59,32,51, ,4
11/04/2017,63,56,35,43,1,3
12/04/2017,52,50,27,43, ,4
13/04/2017,59,51,35,47, ,4
14/04/2017,61,29,31,40, ,2
15/04/2017,48,33,33,39, ,2
16/04/2017,40,30,27,31, ,2
17/04/2017,42,41,30,46, ,3
18/04/2017,47,64,33,47, ,3
19/04/2017,69,62,33,55,1,4
20/04/2017,70,63,34,61,1,5
21/04/2017,84,52,22,46, ,3
22/04/2017,71,48,34,47, ,2
23/04/2017,55,47,37,55, ,4
24/04/2017,60,31,29,44, ,3
25/04/2017,47,39,27,50, ,4
26/04/2017,50,43,29,53, ,4
27/04/2017,52,36,23,53, ,5
28/04/2017,65,56,36,43, ,3
29/04/2017,68,46,37,35, ,2
30/04/2017,44,38,33,26, ,1
01/05/2017,50,33,34,45, ,3
02/05/2017,52,37,18,49, ,5
03/05/2017,84,47,25,50, ,6
04/05/2017,92,62,33,48,3,5
05/05/2017,117,35,20,40, ,4
06/05/2017,76,31,29,33, ,3
07/05/2017,70,29,27,31, ,2
08/05/2017,55,45,35,49,3,6
09/05/2017,68,41,40,62, ,6
10/05/2017,68,34,31,47,1,4
11/05/2017,58,33,28,49, ,5
12/05/2017,55,31,35,39, ,3
13/05/2017,51,25,33,34, ,2
14/05/2017,42,35,33,52, ,5
15/05/2017,55,43,36,61, ,6
16/05/2017,64,49,42,60, ,5
17/05/2017,68,25,26,38, ,4
18/05/2017,37,32,28,40, ,3
19/05/2017,52,26,29,39,1,3
20/05/2017,52,29,33,41, ,3
21/05/2017,50,40,41,62, ,6
22/05/2017,60,32,30,38, ,4
23/05/2017,45,34,36,49, ,4
24/05/2017,53,43,35,43, ,2
25/05/2017,53,50,39,56, ,3
26/05/2017,51,34,51,47, ,2
27/05/2017,57,41,48,52, ,4
28/05/2017,82,40,41,53, ,4
29/05/2017,59,28,27,36, ,4
30/05/2017,38,44,31,47, ,3
31/05/2017,68,65,47,59, ,4
01/06/2017,78,47,31,60, ,5
02/06/2017,68,29,20,37, ,3
03/06/2017,53,41,32,37, ,2
04/06/2017,48,39,33,31, ,2
05/06/2017,67,38,24,29, ,2
06/06/2017,51,30,25,35, ,3
07/06/2017,71,35,30,49, ,5
08/06/2017,55,32,28,46, ,5
09/06/2017,51,35,41,52, ,5
10/06/2017,63,31,45,44, ,3
11/06/2017,55,32,30,36, ,4
12/06/2017,43,39,33,48, ,4
13/06/2017,56,37,19,49, ,3
14/06/2017,60, , , , , 
02/01/2017,79,39,7,57, ,5
03/01/2017,78,33,10,46, ,5
04/01/2017,61,44,10,53, ,5
05/01/2017,66,53,8,48, ,5
06/01/2017,90,53,5,43, ,5
07/01/2017,103,38,3,44, ,6
08/01/2017,98,29,16,36, ,5
09/01/2017,108,30,13,53, ,6
10/01/2017,54,33,22,42, ,3
11/01/2017,55,38,18,46, ,3
12/01/2017,56, , , , , 
16/01/2017,100,53,10,41,1,4
17/01/2017,101,47,10,43,1,4
18/01/2017,82,54,10,48,1,5
19/01/2017,107,57,9,51,1,5
20/01/2017,113,76,4,57,1,8
21/01/2017,159,84,5,60,2,10
22/01/2017,166,74,3,50,1,7
23/01/2017,163,59,10,49,1,8
24/01/2017,136,53,10,39, ,5
25/01/2017,112,68,6,40,1,7
26/01/2017,150,65,10,55, ,7
27/01/2017,107,49,15,49, ,4
28/01/2017,71,25,19,39, ,3
29/01/2017,64,23,14,42, ,4
30/01/2017,60,40,6,46, ,6
31/01/2017,84,36,9,39, ,4
01/02/2017,71,37,25,44, ,4
02/02/2017,66,27,22,41, ,3
03/02/2017,47,24,20,47, ,3
04/02/2017,54,25,24,43, ,3
05/02/2017,51,35,17,43, ,4
06/02/2017,56,38,21,53, ,5
07/02/2017,60,41,8,41, ,4
08/02/2017,74,59,9,39, ,5
09/02/2017,111,57,8,42, ,5
10/02/2017,119,65,4,44, ,5
11/02/2017,155,49,10,39, ,5
12/02/2017,117,52,13,35, ,4
13/02/2017,99,58,5,44, ,6
14/02/2017,107,55,18,52, ,6
15/02/2017,82,56,5,61,1,7
16/02/2017,110,56,5,56, ,7
17/02/2017,114,53,16,53, ,6
18/02/2017,108,46,25,52, ,5
19/02/2017,106,36,18,40, ,4
20/02/2017,61,28,17,38, ,4
21/02/2017,41,31,23,41, ,3
22/02/2017,44,28,26,36, ,2
23/02/2017,36,42,26,54, ,5
24/02/2017,54,35,28,50, ,3
25/02/2017,74,24,32,32, ,2
26/02/2017,50,21,35,29, ,2
27/02/2017,30,21,29,40, ,3
28/02/2017,36,22,29,42, ,3
01/03/2017,33,46,28,48, ,4
02/03/2017,48,41,19,52, ,5
03/03/2017,58,24,25,54, ,3
04/03/2017,53,18,32,35, ,2
05/03/2017,38,28,27,46, ,3
06/03/2017,46,36,22,51, ,5
07/03/2017,54,21,18,38, ,4
08/03/2017,45,36,16,40, ,4
09/03/2017,46,49,14,48,1,6
10/03/2017,94,46,19,58, ,6
11/03/2017,85,48,20,41, ,5
12/03/2017,101,48,21,37, ,4
13/03/2017,99,39,24,46,1,4
14/03/2017,71,46,20,53, ,5
15/03/2017,76,60,23,63,1,7
16/03/2017,103,36,28,44, ,3
17/03/2017,64,29,26,37, ,2
18/03/2017,41,34,27,37, ,2
19/03/2017,46,26,27,37, ,2
20/03/2017,39,31,26,55, ,5
21/03/2017,49,34,29,43, ,4
22/03/2017,52,28,18,44, ,4
23/03/2017,59,46,11,46, ,4
24/03/2017,93,42,33,47, ,3
25/03/2017,81,38,30,48, ,4
26/03/2017,75,56,33,60, ,6
27/03/2017,96,44,32,56, ,5
28/03/2017,74,43,30,61, ,6
29/03/2017,63,47,32,64, ,5
30/03/2017,62,35,33,48, ,4
31/03/2017,55,28,34,43, ,3
01/10/2016,57,23,23,34, ,3
02/10/2016,43,43,19,55, ,5
03/10/2016,69,47,25,49, ,5
04/10/2016,61,41,20,41, ,3
05/10/2016,48,40,16,41, ,4
06/10/2016,44,38,7,38, ,4
07/10/2016,63,51,11,35, ,4
08/10/2016,75,54,19,46, ,3
09/10/2016,76,48,11,58,1,7
10/10/2016,83,41,11,44, ,5
11/10/2016,80,53,9,44,1,5
12/10/2016,104,56,6,39, ,5
13/10/2016,67,35,4,41, ,6
14/10/2016,70,39,18,40, ,4
15/10/2016,76,35,21,47, ,4
16/10/2016,66,27,18,46, ,5
17/10/2016,50,32,19,47, ,5
18/10/2016,56,32,16,47, ,5
19/10/2016,46,29,14,45, ,6
20/10/2016,51,31,12,48, ,6
21/10/2016,55,43,13,51, ,5
22/10/2016,81,35,14,41, ,4
23/10/2016,72,40,3,41, ,7
24/10/2016,86,50,3,45, ,7
25/10/2016,95,51,3,39, ,6
26/10/2016,92,55,2,50, ,8
27/10/2016,118,51,19,54, ,7
28/10/2016,104,35,16,42, ,3
29/10/2016,72,45,12,40, ,4
30/10/2016,82,42,9,44, ,5
31/10/2016,70,41,5,44, ,6
01/11/2016,82,38,16,47, ,5
02/11/2016,71,62,9,60,1,7
03/11/2016,80,45,3,47, ,6
04/11/2016,90,33,19,42, ,5
05/11/2016,72,28,17,46, ,3
06/11/2016,62,59,12,42, ,4
07/11/2016,53,32,8,46, ,5
08/11/2016,62,27,17,38, ,3
09/11/2016,51,21,17,50, ,5
10/11/2016,44,48,14,38, ,3
11/11/2016,49,61,3,41, ,5
12/11/2016,113,34,9,35, ,4
13/11/2016,68,41,7,41, ,5
14/11/2016,81,35,2,40, ,5
15/11/2016,73,23,10,37, ,4
16/11/2016,49,21,19,35, ,3
17/11/2016,34,22,25,38, ,3
18/11/2016,38,23,21,37, ,3
19/11/2016,42,25,23,32, ,2
20/11/2016,42,23,15,46, ,4
21/11/2016,54,34,20,44, ,4
22/11/2016,57,38,4,49, ,7
23/11/2016,76,42,1,43, ,6
24/11/2016,78,48,1,37, ,5
25/11/2016,89,52, ,39, ,5
26/11/2016,97,59,8,40,1,5
27/11/2016,100,41,16,43, ,3
28/11/2016,58,38,11,45,1,4
29/11/2016,62,64,2,68,2,10
30/11/2016,117,97,3,89,3,17
01/12/2016,170,95,1,86,2,11
02/12/2016,176,59,12,47,1,4
03/12/2016,89,65,6,43, ,4
04/12/2016,83,67,1,53,1,9
05/12/2016,127,74,1,57,1,10
06/12/2016,155,76,1,53,1,10
07/12/2016,151,67,2,53, ,8
08/12/2016,139,61,3,54, ,7
09/12/2016,119,55,2,47, ,6
10/12/2016,114,46,14,47, ,4
11/12/2016,74,39,10,46, ,4
12/12/2016,69,41,3,45, ,5
13/12/2016,82,75,2,48, ,7
14/12/2016,95,61,1,48, ,9
15/12/2016,123,56,3,47, ,7
16/12/2016,100,61,8,46,1,7
17/12/2016,107,44,4,35, ,4
18/12/2016,78,42,7,39, ,4
19/12/2016,73,42,8,39, ,5
20/12/2016,80,42,6,39, ,4
21/12/2016,78,31,7,45, ,5
22/12/2016,66,42,15,46, ,5
23/12/2016,76,29,17,38, ,2
24/12/2016,50,32,19,32, ,2
25/12/2016,49,27,17,40, ,3
26/12/2016,46,53,9,59, ,5
27/12/2016,85,52,10,48,1,4
28/12/2016,83,57,7,44, ,5
29/12/2016,101,63,2,47, ,7
30/12/2016,141,49,2,33, ,5
31/12/2016,104,31,5,26, ,3
01/01/2017,77,37,4,41, ,4
01/07/2016,35,24,22,27, ,2
02/07/2016,40,24,19,33, ,2
03/07/2016,49,30,21,35, ,4
04/07/2016,59,28,21,36, ,5
05/07/2016,58,37,38,47, ,5
06/07/2016,60,45,53,64, ,5
07/07/2016,69,53,45,63, ,5
08/07/2016,73,30,31,35, ,3
09/07/2016,59,44,35,45, ,4
10/07/2016,65,45,23,34, ,3
11/07/2016,47,33,24,37, ,4
12/07/2016,43,30,22,39, ,4
13/07/2016,35,31,26,29, ,3
14/07/2016,49,42,37,44, ,4
15/07/2016,62,48,26,43, ,4
16/07/2016,64,52,35,37, ,3
17/07/2016,59,53,34,47, ,4
18/07/2016,58,66,41,64, ,5
19/07/2016,67,55,42,64, ,5
20/07/2016,73,42,34,41, ,5
21/07/2016,68,43,34,36, ,4
22/07/2016,57,47,37,32, ,3
23/07/2016,57,62,34,35, ,3
24/07/2016,53,60,24,39, ,4
25/07/2016,65,33,27,33, ,4
26/07/2016,52,34,26,40, ,4
27/07/2016,60,25,25,33, ,4
28/07/2016,46,23,23,31, ,3
29/07/2016,44,25,24,38, ,4
30/07/2016,49,35,32,35, ,3
31/07/2016,52,30,32,39, ,3
01/08/2016,48,26,23,32, ,3
02/08/2016,50,26,20,29, ,3
03/08/2016,54,26,18,28, ,3
04/08/2016,52,29,29,32, ,3
05/08/2016,53,37,26,38, ,3
06/08/2016,60,32,26,36, ,3
07/08/2016,55,30,26,30, ,3
08/08/2016,50,41,29,31, ,2
09/08/2016,52,51,25,32,1,3
10/08/2016,74,33,27,32, ,3
11/08/2016,49,37,25,31, ,3
12/08/2016,63,47,39,32, ,3
13/08/2016,58,47,31,26, ,2
14/08/2016,51,53,40,38, ,2
15/08/2016,63,47,51,54, ,3
16/08/2016,74,61,51,56, ,4
17/08/2016,72,39,30,54, ,4
18/08/2016,75,34,28,40, ,3
19/08/2016,72,26,30,24, ,2
20/08/2016,46,22,26,25, ,2
21/08/2016,41,33,36,48, ,4
22/08/2016,57,110,34,52, ,4
23/08/2016,91,56,53,62, ,5
24/08/2016,58,109,71,81, ,6
25/08/2016,87,80,80,85, ,5
26/08/2016,92,63,56,57, ,4
27/08/2016,93,50,31,44, ,3
28/08/2016,59,29,23,37, ,3
29/08/2016,50,48,37,58, ,4
30/08/2016,75,51,45,63, ,5
31/08/2016,81,42,27,49, ,5
01/09/2016,57,47,43,59,1,5
02/09/2016,65,41,30,46, ,4
03/09/2016,59,29,19,39, ,3
04/09/2016,54,29,19,44, ,5
05/09/2016,58,32,8,38, ,6
06/09/2016,64,44,38,60,1,5
07/09/2016,67,50,28,62, ,6
08/09/2016,70,50,33,62,1,6
09/09/2016,65,47,33,57, ,4
10/09/2016,65,36,19,37, ,4
11/09/2016,60,59,40,64, ,5
12/09/2016,71,60,36,75, ,5
13/09/2016,72,47,39,60, ,5
14/09/2016,62,33,29,48,1,4
15/09/2016,62,30,22,37, ,4
16/09/2016,53,24,13,29, ,3
17/09/2016,52,29,28,31, ,3
18/09/2016,64,34,24,46, ,6
19/09/2016,71,39,22,49, ,5
20/09/2016,75,50,21,64,1,8
21/09/2016,86,55,29,72, ,8
